match,number,start,end,team,possession,formation_rater1,formation_rater2,formation_rater3,majority,start_seconds,end_seconds,half,predictions_gt,predictions_sf,predictions_tv
Leverkusen - Köln,75,26:15,26:32,Köln,out,4231.0,4231.0,4231.0,4231,1575,1592,firstHalf,"[('4231 (1)', 0.9438133370824847), ('433 (1)', 0.9391369204893928), ('433 (3)', 0.9390035019374653), ('4141', 0.914918895805545), ('451', 0.9102412974776305)]","[('4231 (1)', 0.9438133370824847), ('433 (1)', 0.9391369204893928), ('433 (3)', 0.9390035019374653), ('4141', 0.914918895805545), ('451', 0.9102412974776305)]","[('4231 (1)', 0.9320559352192169), ('433 (3)', 0.9210277530552692), ('433 (1)', 0.9185703977526352), ('4141', 0.8992797597597799), ('451', 0.8971558890136334)]"
Leverkusen - Köln,78,27:33,27:53,Leverkusen,out,523.0,523.0,523.0,523,1653,1673,firstHalf,"[('343', 0.9239366679696347), ('433 (3)', 0.9093794208772232), ('433 (2)', 0.9008227356026822), ('4231 (2)', 0.8981947548029529), ('433 (1)', 0.8937290000907435)]","[('343', 0.9239366679696347), ('433 (3)', 0.9093794208772232), ('433 (2)', 0.9008227356026822), ('4231 (2)', 0.8981947548029529), ('433 (1)', 0.8937290000907435)]","[('433 (2)', 0.9253404034647179), ('4231 (2)', 0.9202877799148833), ('433 (4)', 0.9168700876016931), ('424', 0.9035882113490717), ('343', 0.8934713829184894)]"
Leverkusen - Köln,80,27:56,28:16,Leverkusen,out,5311.0,5311.0,523.0,5311,1676,1696,firstHalf,"[('532', 0.8354081983545185), ('541', 0.8275070452954638), ('4231 (1)', 0.7756162674176932), ('442 (1)', 0.7677145961668023), ('4321', 0.7676053677328534)]","[('532', 0.8354081983545185), ('541', 0.8275070452954638), ('4231 (1)', 0.7756162674176932), ('442 (1)', 0.7677145961668023), ('4321', 0.7676053677328534)]","[('541', 0.8769975493099937), ('4231 (1)', 0.8612620644150797), ('532', 0.8601800866450313), ('433 (1)', 0.8542109528319091), ('4321', 0.8476914848657391)]"
Leverkusen - Köln,82,28:23,28:51,Leverkusen,out,541.0,541.0,523.0,541,1703,1731,firstHalf,"[('541', 0.9161542548137174), ('4231 (1)', 0.8405002440402518), ('4141', 0.8318894639071306), ('532', 0.8222941027017384), ('4321', 0.8205818533857325)]","[('541', 0.9161542548137174), ('4231 (1)', 0.8405002440402518), ('4141', 0.8318894639071306), ('532', 0.8222941027017384), ('4321', 0.8205818533857325)]","[('442 (1)', 0.9080344762109399), ('532', 0.9016430957608264), ('4321', 0.9000277495209414), ('4141', 0.8978160732152813), ('541', 0.8937206803938204)]"
Leverkusen - Köln,86,29:38,29:55,Leverkusen,out,523.0,532.0,523.0,523,1778,1795,firstHalf,"[('541', 0.9412511021066455), ('532', 0.9331412233703698), ('433 (1)', 0.9279023578713232), ('4231 (1)', 0.9254301772133319), ('433 (3)', 0.9217873834932171)]","[('541', 0.9412511021066455), ('532', 0.9331412233703698), ('433 (1)', 0.9279023578713232), ('4231 (1)', 0.9254301772133319), ('433 (3)', 0.9217873834932171)]","[('433 (1)', 0.9488278607052865), ('433 (3)', 0.9467940052874051), ('4231 (1)', 0.9425068951393241), ('541', 0.9343074096630722), ('4141', 0.929851475750241)]"
Leverkusen - Köln,89,30:44,31:10,Leverkusen,out,541.0,532.0,532.0,532,1844,1870,firstHalf,"[('541', 0.9475149253465722), ('4231 (1)', 0.8850820780115005), ('4141', 0.8771780662416129), ('433 (3)', 0.8672719636844834), ('532', 0.856630499146158)]","[('541', 0.9475149253465722), ('4231 (1)', 0.8850820780115005), ('4141', 0.8771780662416129), ('433 (3)', 0.8672719636844834), ('532', 0.856630499146158)]","[('541', 0.9512544497255297), ('4141', 0.9425911192966148), ('433 (3)', 0.9291922323253138), ('4231 (1)', 0.9267570040393213), ('4321', 0.9122658821393722)]"
Leverkusen - Köln,96,33:31,33:54,Köln,out,4231.0,4231.0,4231.0,4231,2011,2034,firstHalf,"[('4231 (1)', 0.9661769324205535), ('433 (1)', 0.9588097953947803), ('433 (3)', 0.9556763682812499), ('4231 (2)', 0.9502213533677918), ('451', 0.9488704352468709)]","[('4231 (1)', 0.9661769324205535), ('433 (1)', 0.9588097953947803), ('433 (3)', 0.9556763682812499), ('4231 (2)', 0.9502213533677918), ('451', 0.9488704352468709)]","[('442 (2)', 0.8328925817455173), ('4141', 0.8224871012206647), ('541', 0.8210070239782701), ('532', 0.8172171328954035), ('4231 (1)', 0.8169445682968535)]"
Leverkusen - Köln,103,36:32,37:02,Leverkusen,out,343.0,343.0,343.0,343,2192,2222,firstHalf,"[('532', 0.8831086143329738), ('541', 0.8207943848726091), ('442 (1)', 0.8206067857227402), ('433 (1)', 0.8035614240826188), ('433 (3)', 0.8019031420435886)]","[('532', 0.8831086143329738), ('541', 0.8207943848726091), ('442 (1)', 0.8206067857227402), ('433 (1)', 0.8035614240826188), ('433 (3)', 0.8019031420435886)]","[('541', 0.7506370375325233), ('532', 0.6655254341899858), ('4321', 0.632875216435734), ('4231 (1)', 0.6148612727526266), ('442 (1)', 0.5819627325835204)]"
Leverkusen - Köln,111,39:30,39:39,Köln,out,4231.0,4231.0,4231.0,4231,2370,2379,firstHalf,"[('424', 0.896175544443847), ('4231 (2)', 0.8907085209713422), ('442 (2)', 0.8804259330509083), ('433 (3)', 0.8771666684271044), ('4141', 0.8764965795741444)]","[('424', 0.896175544443847), ('4231 (2)', 0.8907085209713422), ('442 (2)', 0.8804259330509083), ('433 (3)', 0.8771666684271044), ('4141', 0.8764965795741444)]","[('442 (2)', 0.8762218163179398), ('4141', 0.8744863964589658), ('424', 0.8730142898133084), ('4321', 0.8604917256706742), ('4231 (1)', 0.8599249353797808)]"
Leverkusen - Köln,113,40:14,40:32,Leverkusen,out,532.0,532.0,523.0,532,2414,2432,firstHalf,"[('532', 0.9375849914401314), ('442 (1)', 0.8830098998933149), ('433 (1)', 0.8580351717616252), ('541', 0.8546736202702379), ('4321', 0.8500730535582688)]","[('532', 0.9375849914401314), ('442 (1)', 0.8830098998933149), ('433 (1)', 0.8580351717616252), ('541', 0.8546736202702379), ('4321', 0.8500730535582688)]","[('532', 0.9244375842454284), ('442 (1)', 0.8830128327566098), ('433 (1)', 0.8445785972713978), ('442 (2)', 0.8421336550711095), ('433 (3)', 0.8391716857797422)]"
Leverkusen - Köln,121,43:11,43:35,Leverkusen,out,523.0,523.0,523.0,523,2591,2615,firstHalf,"[('532', 0.8899373252699916), ('433 (1)', 0.8866079930571099), ('442 (1)', 0.8785850302185013), ('433 (5)', 0.8629876011711686), ('433 (3)', 0.8580053034073877)]","[('532', 0.8899373252699916), ('433 (1)', 0.8866079930571099), ('442 (1)', 0.8785850302185013), ('433 (5)', 0.8629876011711686), ('433 (3)', 0.8580053034073877)]","[('4141', 0.8969440216465998), ('4321', 0.8861751673768838), ('433 (3)', 0.8835660893085653), ('433 (1)', 0.8769923949062272), ('433 (5)', 0.8768544352451183)]"
Leverkusen - Köln,135,47:08,47:24,Köln,out,442.0,442.0,4231.0,442,128,144,secondHalf,"[('4321', 0.9368646777347781), ('442 (1)', 0.9266988179752769), ('451', 0.9033951180992169), ('442 (2)', 0.9025163127445305), ('4231 (1)', 0.9013905225466035)]","[('4321', 0.9368646777347781), ('442 (1)', 0.9266988179752769), ('451', 0.9033951180992169), ('442 (2)', 0.9025163127445305), ('4231 (1)', 0.9013905225466035)]","[('442 (1)', 0.6245054420197145), ('4321', 0.6179041906147177), ('352', 0.6127635757659573), ('343', 0.6063922629738954), ('433 (5)', 0.604847487264339)]"
Leverkusen - Köln,137,48:00,48:24,Leverkusen,out,523.0,523.0,523.0,523,180,204,secondHalf,"[('433 (1)', 0.9281613698602027), ('343', 0.9192458003340729), ('532', 0.9181410513304465), ('433 (3)', 0.9136161949151094), ('442 (2)', 0.8999015121630408)]","[('433 (1)', 0.9281613698602027), ('343', 0.9192458003340729), ('532', 0.9181410513304465), ('433 (3)', 0.9136161949151094), ('442 (2)', 0.8999015121630408)]","[('532', 0.9299906010502188), ('442 (1)', 0.9097142850903803), ('433 (1)', 0.9052460976400873), ('433 (3)', 0.8963744086398624), ('4321', 0.8923202245387548)]"
Leverkusen - Köln,148,51:20,51:41,Köln,out,442.0,442.0,4231.0,442,380,401,secondHalf,"[('4231 (1)', 0.9466722523756291), ('541', 0.9298307736337159), ('4141', 0.9188309323958473), ('451', 0.9171951632737142), ('442 (2)', 0.9098627549117074)]","[('4231 (1)', 0.9466722523756291), ('541', 0.9298307736337159), ('4141', 0.9188309323958473), ('451', 0.9171951632737142), ('442 (2)', 0.9098627549117074)]","[('4231 (1)', 0.9480304122922768), ('451', 0.9240094655014194), ('4141', 0.9200744555255218), ('442 (2)', 0.917612903203076), ('541', 0.9166299587214004)]"
Leverkusen - Köln,150,52:09,52:47,Leverkusen,out,541.0,541.0,523.0,541,429,467,secondHalf,"[('433 (3)', 0.9487532177368165), ('433 (1)', 0.9461720841409608), ('541', 0.9355416875848264), ('4231 (1)', 0.9289939747586549), ('4141', 0.9181861021530822)]","[('433 (3)', 0.9487532177368165), ('433 (1)', 0.9461720841409608), ('541', 0.9355416875848264), ('4231 (1)', 0.9289939747586549), ('4141', 0.9181861021530822)]","[('433 (3)', 0.9369241899455243), ('433 (1)', 0.932756444329846), ('4231 (1)', 0.926492829863552), ('4141', 0.9208255424749269), ('451', 0.9110330693107522)]"
Leverkusen - Köln,157,54:29,54:54,Leverkusen,out,541.0,541.0,541.0,541,569,594,secondHalf,"[('541', 0.9654206659186665), ('4141', 0.9327308350922495), ('4231 (1)', 0.9194815813472509), ('433 (3)', 0.9130468748276747), ('433 (1)', 0.8973827459320699)]","[('541', 0.9654206659186665), ('4141', 0.9327308350922495), ('4231 (1)', 0.9194815813472509), ('433 (3)', 0.9130468748276747), ('433 (1)', 0.8973827459320699)]","[('4141', 0.9026354816080803), ('541', 0.8966982180482332), ('433 (3)', 0.8771474280379452), ('4231 (1)', 0.873394013065804), ('451', 0.8723722714054734)]"
Leverkusen - Köln,167,58:26,59:01,Leverkusen,out,541.0,541.0,532.0,541,806,841,secondHalf,"[('433 (3)', 0.921316914776322), ('4141', 0.9115102166391152), ('433 (1)', 0.9101284483203982), ('4231 (2)', 0.9081071724324633), ('343', 0.907619239624005)]","[('433 (3)', 0.921316914776322), ('4141', 0.9115102166391152), ('433 (1)', 0.9101284483203982), ('4231 (2)', 0.9081071724324633), ('343', 0.907619239624005)]","[('4141', 0.9101910926365719), ('4231 (2)', 0.9031633561267052), ('451', 0.8931661891236129), ('442 (2)', 0.8921527934327256), ('433 (4)', 0.8894098004017426)]"
Leverkusen - Köln,176,64:51,65:23,Leverkusen,out,541.0,541.0,523.0,541,1191,1223,secondHalf,"[('541', 0.9501198073991208), ('4231 (1)', 0.9019599232243813), ('433 (1)', 0.8857876021059374), ('433 (3)', 0.8746553821631464), ('4141', 0.8604721377640496)]","[('541', 0.9501198073991208), ('4231 (1)', 0.9019599232243813), ('433 (1)', 0.8857876021059374), ('433 (3)', 0.8746553821631464), ('4141', 0.8604721377640496)]","[('541', 0.9191748935451121), ('4231 (1)', 0.8630039199755207), ('433 (1)', 0.8528743333135494), ('433 (3)', 0.8511729627103198), ('532', 0.8507494776942495)]"
Leverkusen - Köln,184,67:38,67:55,Köln,out,41212.0,442.0,442.0,442,1358,1375,secondHalf,"[('442 (2)', 0.9117787060461122), ('4141', 0.90673997170807), ('433 (3)', 0.8964922608187157), ('442 (1)', 0.8743470749262117), ('424', 0.8717565473574602)]","[('442 (2)', 0.9117787060461122), ('4141', 0.90673997170807), ('433 (3)', 0.8964922608187157), ('442 (1)', 0.8743470749262117), ('424', 0.8717565473574602)]","[('4141', 0.8831376761035901), ('433 (3)', 0.8765118524816851), ('541', 0.8548838751244899), ('4231 (1)', 0.8541435056345426), ('442 (2)', 0.851108664021984)]"
Leverkusen - Köln,190,70:53,71:27,Köln,out,442.0,442.0,442.0,442,1553,1587,secondHalf,"[('442 (2)', 0.9514053677938448), ('424', 0.9075684537476013), ('451', 0.9045351945486264), ('4141', 0.9023529008020816), ('442 (1)', 0.8994830379622044)]","[('442 (2)', 0.9514053677938448), ('424', 0.9075684537476013), ('451', 0.9045351945486264), ('4141', 0.9023529008020816), ('442 (1)', 0.8994830379622044)]","[('343', 0.8736612822539856), ('352', 0.8455677651130623), ('442 (2)', 0.8360033509391576), ('424', 0.8221779113388672), ('334', 0.8077167294490784)]"
Leverkusen - Köln,208,77:26,77:38,Köln,out,343.0,343.0,442.0,343,1946,1958,secondHalf,"[('352', 0.9177765141693418), ('334', 0.9064968421425307), ('424', 0.8887499905330174), ('343', 0.8885588354664682), ('4231 (2)', 0.8815999036894988)]","[('352', 0.9177765141693418), ('334', 0.9064968421425307), ('424', 0.8887499905330174), ('343', 0.8885588354664682), ('4231 (2)', 0.8815999036894988)]","[('352', 0.8436375121741668), ('334', 0.8187008762610819), ('343', 0.8184389108299712), ('4141', 0.7910417125417709), ('4231 (2)', 0.7870993751845765)]"
Leverkusen - Köln,211,77:53,78:08,Leverkusen,out,442.0,442.0,343.0,442,1973,1988,secondHalf,"[('433 (3)', 0.9040131004998487), ('433 (1)', 0.8948473395742685), ('4231 (1)', 0.8768275939436045), ('4141', 0.8602960554188038), ('541', 0.8518974762125526)]","[('433 (3)', 0.9040131004998487), ('433 (1)', 0.8948473395742685), ('4231 (1)', 0.8768275939436045), ('4141', 0.8602960554188038), ('541', 0.8518974762125526)]","[('433 (3)', 0.8187590526817351), ('433 (1)', 0.8172695474220157), ('532', 0.7799747211688384), ('4231 (1)', 0.7736893383775802), ('442 (2)', 0.761458238212529)]"
Leverkusen - Köln,214,79:33,79:39,Leverkusen,out,343.0,523.0,523.0,523,2073,2079,secondHalf,"[('424', 0.8811197509078075), ('4231 (2)', 0.8808911838013943), ('4141', 0.8729642049809698), ('433 (3)', 0.8725859259466724), ('442 (2)', 0.862241799016168)]","[('424', 0.8811197509078075), ('4231 (2)', 0.8808911838013943), ('4141', 0.8729642049809698), ('433 (3)', 0.8725859259466724), ('442 (2)', 0.862241799016168)]","[('4231 (2)', 0.8773484172695108), ('424', 0.8737490296506815), ('433 (4)', 0.8735793376158187), ('433 (2)', 0.8564179923667895), ('4141', 0.8551865576842119)]"
Leverkusen - Köln,217,80:04,80:27,Köln,out,41212.0,442.0,442.0,442,2104,2127,secondHalf,"[('4141', 0.9273418780443495), ('451', 0.8987969914747975), ('4231 (1)', 0.8934536384913037), ('433 (3)', 0.8879339839929997), ('442 (2)', 0.885608911151059)]","[('4141', 0.9273418780443495), ('451', 0.8987969914747975), ('4231 (1)', 0.8934536384913037), ('433 (3)', 0.8879339839929997), ('442 (2)', 0.885608911151059)]","[('442 (1)', 0.8474395903475878), ('532', 0.8457943572360223), ('4321', 0.8349753997699352), ('442 (2)', 0.8283217255472227), ('343', 0.8195315314645346)]"
Leverkusen - Köln,235,87:27,87:45,Leverkusen,out,4231.0,4231.0,523.0,4231,2547,2565,secondHalf,"[('433 (1)', 0.8882143177912495), ('4231 (1)', 0.8826793627278485), ('433 (3)', 0.8824544389621852), ('4141', 0.8793903344062843), ('4231 (2)', 0.8708615931670814)]","[('433 (1)', 0.8882143177912495), ('4231 (1)', 0.8826793627278485), ('433 (3)', 0.8824544389621852), ('4141', 0.8793903344062843), ('4231 (2)', 0.8708615931670814)]","[('433 (1)', 0.8190852471648052), ('433 (5)', 0.8114794651459093), ('433 (3)', 0.8092414892637214), ('433 (2)', 0.8074559686105808), ('442 (1)', 0.7981048682212406)]"
Leverkusen - Köln,241,89:12,89:27,Köln,out,4231.0,4231.0,4231.0,4231,2652,2667,secondHalf,"[('4141', 0.967753467274497), ('4231 (1)', 0.954815914714856), ('541', 0.9517260512820109), ('433 (3)', 0.9441594193966115), ('451', 0.9385661283549638)]","[('4141', 0.967753467274497), ('4231 (1)', 0.954815914714856), ('541', 0.9517260512820109), ('433 (3)', 0.9441594193966115), ('451', 0.9385661283549638)]","[('4231 (1)', 0.9447901511617585), ('4141', 0.9431449398203962), ('451', 0.9318365142352778), ('433 (3)', 0.9289337424949129), ('541', 0.91977310175669)]"
